Date,Year,Year_Quarter,Category_ID,Customer_ID,Product_ID,Sales_Count,Net_Sales,Gross_Sales
6/10/09 12:00 AM,2009,2009 - Q2,3,68,12,1,3002,3800
6/10/09 12:00 AM,2009,2009 - Q2,8,71,35,1,411640,502000
6/10/09 12:00 AM,2009,2009 - Q2,8,71,37,1,56678.4,69120
6/11/09 12:00 AM,2009,2009 - Q2,2,71,5,1,123000,150000
6/11/09 12:00 AM,2009,2009 - Q2,2,72,6,1,58630,71500
6/11/09 12:00 AM,2009,2009 - Q2,3,72,10,1,9085,11500
6/11/09 12:00 AM,2009,2009 - Q2,8,72,37,1,93676.8,114240
6/11/09 12:00 AM,2009,2009 - Q2,8,74,36,1,133168,162400
6/12/09 12:00 AM,2009,2009 - Q2,1,80,2,2,99384,121200
6/12/09 12:00 AM,2009,2009 - Q2,2,79,5,1,113160,138000
6/12/09 12:00 AM,2009,2009 - Q2,2,80,8,1,7609.6,9280
6/12/09 12:00 AM,2009,2009 - Q2,3,74,10,1,7900,10000
6/12/09 12:00 AM,2009,2009 - Q2,3,77,9,1,8848,11200
6/12/09 12:00 AM,2009,2009 - Q2,8,75,39,1,12880.56,15708
6/15/09 12:00 AM,2009,2009 - Q2,1,83,1,1,13366,16300
6/15/09 12:00 AM,2009,2009 - Q2,1,86,1,1,40754,49700
6/15/09 12:00 AM,2009,2009 - Q2,1,86,2,1,81508,99400
6/15/09 12:00 AM,2009,2009 - Q2,2,90,6,1,115210,140500
6/15/09 12:00 AM,2009,2009 - Q2,8,89,39,1,13362.72,16296
6/16/09 12:00 AM,2009,2009 - Q2,1,91,1,2,88888,108400
6/16/09 12:00 AM,2009,2009 - Q2,3,91,10,2,27650,35000
6/16/09 12:00 AM,2009,2009 - Q2,3,91,11,1,402.9,510
6/16/09 12:00 AM,2009,2009 - Q2,8,92,37,1,115718.4,141120
6/17/09 12:00 AM,2009,2009 - Q2,1,95,3,1,5116.8,6240
6/17/09 12:00 AM,2009,2009 - Q2,2,93,7,1,4321.4,5270
6/17/09 12:00 AM,2009,2009 - Q2,2,95,6,2,208280,254000
6/17/09 12:00 AM,2009,2009 - Q2,3,92,11,1,319.95,405
6/18/09 12:00 AM,2009,2009 - Q2,1,96,1,1,23206,28300
6/18/09 12:00 AM,2009,2009 - Q2,2,96,5,1,92660,113000
6/18/09 12:00 AM,2009,2009 - Q2,2,98,7,1,3198,3900
6/18/09 12:00 AM,2009,2009 - Q2,3,100,10,1,6715,8500
6/18/09 12:00 AM,2009,2009 - Q2,8,100,37,1,70454.4,85920
6/19/09 12:00 AM,2009,2009 - Q2,2,101,6,1,47560,58000
6/19/09 12:00 AM,2009,2009 - Q2,3,100,12,1,2844,3600
6/19/09 12:00 AM,2009,2009 - Q2,3,100,11,1,201.45,255
6/19/09 12:00 AM,2009,2009 - Q2,3,101,12,1,2772,3600
6/19/09 12:00 AM,2009,2009 - Q2,3,101,11,1,207.9,270
6/19/09 12:00 AM,2009,2009 - Q2,8,101,36,1,131856,160800
6/22/09 12:00 AM,2009,2009 - Q2,1,101,3,1,2074.6,2530
6/22/09 12:00 AM,2009,2009 - Q2,1,105,3,1,1492.4,1820
6/22/09 12:00 AM,2009,2009 - Q2,3,105,11,1,219.45,285
6/22/09 12:00 AM,2009,2009 - Q2,8,105,35,1,336200,410000
6/22/09 12:00 AM,2009,2009 - Q2,8,106,35,1,364080,444000
6/23/09 12:00 AM,2009,2009 - Q2,3,108,12,1,5056,6400
6/23/09 12:00 AM,2009,2009 - Q2,8,106,36,1,145632,177600
6/23/09 12:00 AM,2009,2009 - Q2,8,106,39,1,14740.32,17976
6/23/09 12:00 AM,2009,2009 - Q2,8,109,39,1,10022.04,12222
6/24/09 12:00 AM,2009,2009 - Q2,1,111,2,1,38868,47400
6/24/09 12:00 AM,2009,2009 - Q2,2,109,7,1,2386.2,2910
6/24/09 12:00 AM,2009,2009 - Q2,2,110,7,1,1886,2300
6/24/09 12:00 AM,2009,2009 - Q2,2,111,8,1,5182.4,6320
6/25/09 12:00 AM,2009,2009 - Q2,3,114,11,1,346.5,450
6/25/09 12:00 AM,2009,2009 - Q2,3,116,11,1,308.1,390
6/25/09 12:00 AM,2009,2009 - Q2,8,112,36,1,125952,153600
6/25/09 12:00 AM,2009,2009 - Q2,8,112,39,1,13224.96,16128
6/25/09 12:00 AM,2009,2009 - Q2,8,119,37,1,107452.8,131040
6/26/09 12:00 AM,2009,2009 - Q2,1,120,3,1,2386.2,2910
6/26/09 12:00 AM,2009,2009 - Q2,2,5,7,1,10692.8,13040
6/26/09 12:00 AM,2009,2009 - Q2,8,120,36,1,131856,160800
6/26/09 12:00 AM,2009,2009 - Q2,8,120,39,1,13362.72,16296
6/26/09 12:00 AM,2009,2009 - Q2,8,5,39,1,44909.76,54768
6/26/09 12:00 AM,2009,2009 - Q2,8,9,36,1,101024,123200
6/29/09 12:00 AM,2009,2009 - Q2,2,12,6,1,48790,59500
6/29/09 12:00 AM,2009,2009 - Q2,3,12,9,1,11613,14700
6/29/09 12:00 AM,2009,2009 - Q2,8,12,38,1,2619.9,3195
6/29/09 12:00 AM,2009,2009 - Q2,8,12,37,1,78720,96000
6/29/09 12:00 AM,2009,2009 - Q2,8,15,36,1,87248,106400
6/30/09 12:00 AM,2009,2009 - Q2,2,15,7,1,2041.8,2490
6/30/09 12:00 AM,2009,2009 - Q2,2,19,8,1,6133.6,7480
6/30/09 12:00 AM,2009,2009 - Q2,2,22,8,1,4723.2,5760
6/30/09 12:00 AM,2009,2009 - Q2,3,18,12,1,6480,8000
7/1/09 12:00 AM,2009,2009 - Q3,2,3,7,1,3837.6,4680
7/1/09 12:00 AM,2009,2009 - Q3,3,3,11,1,2721.6,3240
7/1/09 12:00 AM,2009,2009 - Q3,8,3,38,1,2632.2,3210
7/2/09 12:00 AM,2009,2009 - Q3,1,5,3,1,7019.2,8560
7/2/09 12:00 AM,2009,2009 - Q3,1,12,2,1,41000,50000
7/2/09 12:00 AM,2009,2009 - Q3,3,3,9,2,250488,298200
7/2/09 12:00 AM,2009,2009 - Q3,3,12,9,1,101724,121100
7/2/09 12:00 AM,2009,2009 - Q3,8,13,38,1,3628.5,4425
7/3/09 12:00 AM,2009,2009 - Q3,1,15,1,1,15088,18400
7/3/09 12:00 AM,2009,2009 - Q3,2,15,8,1,4805.2,5860
7/3/09 12:00 AM,2009,2009 - Q3,3,13,12,1,48888,58200
7/3/09 12:00 AM,2009,2009 - Q3,8,13,37,1,121622.4,148320
7/3/09 12:00 AM,2009,2009 - Q3,8,13,36,1,202704,247200
7/3/09 12:00 AM,2009,2009 - Q3,8,15,37,1,55497.6,67680
7/6/09 12:00 AM,2009,2009 - Q3,1,19,2,1,41328,50400
7/6/09 12:00 AM,2009,2009 - Q3,1,19,3,1,2058.2,2510
7/6/09 12:00 AM,2009,2009 - Q3,3,19,9,2,5250,6300
7/6/09 12:00 AM,2009,2009 - Q3,8,19,35,1,318160,388000
7/7/09 12:00 AM,2009,2009 - Q3,2,22,5,1,74620,91000
7/7/09 12:00 AM,2009,2009 - Q3,2,22,6,1,41820,51000
7/7/09 12:00 AM,2009,2009 - Q3,3,57,11,1,13932,16200
7/7/09 12:00 AM,2009,2009 - Q3,8,22,38,1,1771.2,2160
7/7/09 12:00 AM,2009,2009 - Q3,8,22,36,1,100368,122400
7/7/09 12:00 AM,2009,2009 - Q3,8,104,35,1,337840,412000
7/8/09 12:00 AM,2009,2009 - Q3,1,22,1,1,16236,19800
7/8/09 12:00 AM,2009,2009 - Q3,2,24,6,1,28700,35000
7/8/09 12:00 AM,2009,2009 - Q3,3,22,10,2,6855,8000
7/8/09 12:00 AM,2009,2009 - Q3,3,22,9,1,3528,4200
7/8/09 12:00 AM,2009,2009 - Q3,8,24,39,2,16324.56,19908
7/9/09 12:00 AM,2009,2009 - Q3,1,24,2,1,25584,31200
7/9/09 12:00 AM,2009,2009 - Q3,1,24,3,1,1238.2,1510
7/9/09 12:00 AM,2009,2009 - Q3,1,26,1,1,35998,43900
7/9/09 12:00 AM,2009,2009 - Q3,2,26,5,1,165640,202000
7/9/09 12:00 AM,2009,2009 - Q3,8,26,35,1,575640,702000
7/10/09 12:00 AM,2009,2009 - Q3,1,26,3,1,3599.8,4390
7/10/09 12:00 AM,2009,2009 - Q3,1,27,2,1,112504,137200
7/10/09 12:00 AM,2009,2009 - Q3,2,30,6,1,45100,55000
7/10/09 12:00 AM,2009,2009 - Q3,2,30,8,2,12562.4,15320
7/10/09 12:00 AM,2009,2009 - Q3,2,30,7,1,3583.4,4370
7/10/09 12:00 AM,2009,2009 - Q3,8,30,37,1,85804.8,104640
7/13/09 12:00 AM,2009,2009 - Q3,1,30,1,1,21074,25700
7/13/09 12:00 AM,2009,2009 - Q3,2,31,6,1,302580,369000
7/13/09 12:00 AM,2009,2009 - Q3,8,31,35,1,1082400,1320000
7/13/09 12:00 AM,2009,2009 - Q3,8,31,37,1,254265.6,310080
7/14/09 12:00 AM,2009,2009 - Q3,3,31,10,1,249480,297000
7/14/09 12:00 AM,2009,2009 - Q3,3,31,12,1,24786,30600
7/14/09 12:00 AM,2009,2009 - Q3,3,31,9,1,342216,407400
7/14/09 12:00 AM,2009,2009 - Q3,8,40,36,1,102336,124800
7/15/09 12:00 AM,2009,2009 - Q3,1,40,2,1,35096,42800
7/15/09 12:00 AM,2009,2009 - Q3,3,40,11,1,461.7,570
7/15/09 12:00 AM,2009,2009 - Q3,3,49,11,1,113.4,135
7/15/09 12:00 AM,2009,2009 - Q3,8,41,37,1,77145.6,94080
7/15/09 12:00 AM,2009,2009 - Q3,8,49,39,2,30548.28,37254
7/16/09 12:00 AM,2009,2009 - Q3,1,52,2,1,47396,57800
7/16/09 12:00 AM,2009,2009 - Q3,2,52,5,1,116440,142000
7/16/09 12:00 AM,2009,2009 - Q3,3,52,11,1,126,150
7/16/09 12:00 AM,2009,2009 - Q3,8,52,36,1,146288,178400
7/16/09 12:00 AM,2009,2009 - Q3,8,55,38,1,2300.1,2805
7/17/09 12:00 AM,2009,2009 - Q3,2,55,5,1,100860,123000
7/17/09 12:00 AM,2009,2009 - Q3,2,55,6,1,52480,64000
7/17/09 12:00 AM,2009,2009 - Q3,2,55,8,1,6412.4,7820
7/17/09 12:00 AM,2009,2009 - Q3,3,55,9,1,108780,129500
7/17/09 12:00 AM,2009,2009 - Q3,8,55,37,2,174758.4,213120
7/17/09 12:00 AM,2009,2009 - Q3,8,55,36,1,140384,171200
7/20/09 12:00 AM,2009,2009 - Q3,3,61,12,1,58800,70000
7/20/09 12:00 AM,2009,2009 - Q3,3,65,11,1,1227.15,1515
7/20/09 12:00 AM,2009,2009 - Q3,8,61,36,1,263712,321600
7/20/09 12:00 AM,2009,2009 - Q3,8,65,37,1,160195.2,195360
7/21/09 12:00 AM,2009,2009 - Q3,2,67,6,1,32390,39500
7/21/09 12:00 AM,2009,2009 - Q3,8,67,37,2,112963.2,137760
7/21/09 12:00 AM,2009,2009 - Q3,8,71,35,1,250920,306000
7/21/09 12:00 AM,2009,2009 - Q3,8,71,37,1,60220.8,73440
7/22/09 12:00 AM,2009,2009 - Q3,2,72,5,1,116440,142000
7/22/09 12:00 AM,2009,2009 - Q3,2,72,7,1,3755.6,4580
7/22/09 12:00 AM,2009,2009 - Q3,3,72,11,1,2494.8,2970
7/22/09 12:00 AM,2009,2009 - Q3,8,72,35,1,362440,442000
7/22/09 12:00 AM,2009,2009 - Q3,8,72,39,1,15773.52,19236
7/23/09 12:00 AM,2009,2009 - Q3,1,74,2,2,103484,126200
7/23/09 12:00 AM,2009,2009 - Q3,2,77,6,1,45920,56000
7/23/09 12:00 AM,2009,2009 - Q3,2,77,7,1,2976.6,3630
7/23/09 12:00 AM,2009,2009 - Q3,3,72,9,1,31752,39200
7/23/09 12:00 AM,2009,2009 - Q3,8,74,38,1,2767.5,3375
7/24/09 12:00 AM,2009,2009 - Q3,1,80,1,1,16974,20700
7/24/09 12:00 AM,2009,2009 - Q3,2,85,5,1,77080,94000
7/24/09 12:00 AM,2009,2009 - Q3,3,77,10,1,68040,81000
7/24/09 12:00 AM,2009,2009 - Q3,3,80,10,1,2940,3500
7/24/09 12:00 AM,2009,2009 - Q3,3,80,9,1,3528,4200
7/24/09 12:00 AM,2009,2009 - Q3,8,80,38,1,1845,2250
7/27/09 12:00 AM,2009,2009 - Q3,1,90,3,1,3485,4250
7/27/09 12:00 AM,2009,2009 - Q3,8,86,38,1,2238.6,2730
7/27/09 12:00 AM,2009,2009 - Q3,8,86,39,1,14154.84,17262
7/27/09 12:00 AM,2009,2009 - Q3,8,91,35,1,626480,764000
7/28/09 12:00 AM,2009,2009 - Q3,1,91,1,1,40672,49600
7/28/09 12:00 AM,2009,2009 - Q3,3,91,10,1,154560,184000
7/28/09 12:00 AM,2009,2009 - Q3,3,91,12,1,59808,71200
7/28/09 12:00 AM,2009,2009 - Q3,3,91,9,2,418656,498400
7/29/09 12:00 AM,2009,2009 - Q3,1,91,3,1,4067.2,4960
7/29/09 12:00 AM,2009,2009 - Q3,1,92,2,1,70848,86400
7/29/09 12:00 AM,2009,2009 - Q3,2,92,8,1,21205.2,25860
7/29/09 12:00 AM,2009,2009 - Q3,8,92,35,1,529720,646000
7/29/09 12:00 AM,2009,2009 - Q3,8,92,36,1,211888,258400
7/30/09 12:00 AM,2009,2009 - Q3,1,93,1,2,61336,74800
7/30/09 12:00 AM,2009,2009 - Q3,2,93,6,1,72160,88000
7/30/09 12:00 AM,2009,2009 - Q3,3,93,10,1,107100,127500
7/30/09 12:00 AM,2009,2009 - Q3,8,93,37,1,111388.8,135840
7/30/09 12:00 AM,2009,2009 - Q3,8,93,36,1,192208,234400
7/31/09 12:00 AM,2009,2009 - Q3,1,95,3,1,5403.8,6590
7/31/09 12:00 AM,2009,2009 - Q3,1,96,1,1,23288,28400
7/31/09 12:00 AM,2009,2009 - Q3,2,96,7,1,3214.4,3920
7/31/09 12:00 AM,2009,2009 - Q3,3,94,10,1,184040,214000
7/31/09 12:00 AM,2009,2009 - Q3,3,96,9,1,103488,123200
7/31/09 12:00 AM,2009,2009 - Q3,8,96,39,1,15084.72,18396
8/3/09 12:00 AM,2009,2009 - Q3,1,96,3,1,2328.8,2840
8/3/09 12:00 AM,2009,2009 - Q3,1,98,2,1,44280,54000
8/3/09 12:00 AM,2009,2009 - Q3,2,61,6,1,0,0
8/3/09 12:00 AM,2009,2009 - Q3,2,104,7,1,3386.6,4130
8/3/09 12:00 AM,2009,2009 - Q3,8,98,37,1,82262.4,100320
8/3/09 12:00 AM,2009,2009 - Q3,8,98,39,2,28791.84,35112
8/3/09 12:00 AM,2009,2009 - Q3,8,111,36,1,115456,140800
8/4/09 12:00 AM,2009,2009 - Q3,1,100,1,1,21730,26500
8/4/09 12:00 AM,2009,2009 - Q3,1,104,1,1,13448,16400
8/4/09 12:00 AM,2009,2009 - Q3,2,100,5,1,100040,122000
8/4/09 12:00 AM,2009,2009 - Q3,3,61,12,1,124528,144800
8/4/09 12:00 AM,2009,2009 - Q3,3,111,11,1,193.5,225
8/4/09 12:00 AM,2009,2009 - Q3,8,100,38,1,2460,3000
8/4/09 12:00 AM,2009,2009 - Q3,8,100,39,1,14568.12,17766
8/5/09 12:00 AM,2009,2009 - Q3,1,101,1,1,22222,27100
8/5/09 12:00 AM,2009,2009 - Q3,2,102,5,1,131200,160000
8/5/09 12:00 AM,2009,2009 - Q3,3,102,11,1,3011.4,3585
8/5/09 12:00 AM,2009,2009 - Q3,3,104,12,1,31416,37400
8/5/09 12:00 AM,2009,2009 - Q3,3,105,11,1,1612.8,1920
8/5/09 12:00 AM,2009,2009 - Q3,8,65,38,1,4145.1,5055
8/5/09 12:00 AM,2009,2009 - Q3,8,106,36,1,177120,216000
8/5/09 12:00 AM,2009,2009 - Q3,8,112,35,1,464120,566000
8/6/09 12:00 AM,2009,2009 - Q3,1,109,3,1,1812.2,2210
8/6/09 12:00 AM,2009,2009 - Q3,2,109,6,1,40590,49500
8/6/09 12:00 AM,2009,2009 - Q3,2,112,6,1,57810,70500
8/6/09 12:00 AM,2009,2009 - Q3,3,105,9,1,78204,93100
8/6/09 12:00 AM,2009,2009 - Q3,3,108,11,1,3540.6,4215
8/6/09 12:00 AM,2009,2009 - Q3,8,109,39,1,11812.92,14406
8/6/09 12:00 AM,2009,2009 - Q3,8,65,36,1,266336,324800
8/6/09 12:00 AM,2009,2009 - Q3,8,106,39,1,18597.6,22680
8/7/09 12:00 AM,2009,2009 - Q3,1,110,3,1,1484.2,1810
8/7/09 12:00 AM,2009,2009 - Q3,2,110,8,1,4428,5400
8/7/09 12:00 AM,2009,2009 - Q3,3,110,9,1,2940,3500
8/7/09 12:00 AM,2009,2009 - Q3,8,110,38,1,1512.9,1845
8/7/09 12:00 AM,2009,2009 - Q3,8,111,35,1,262400,320000
8/7/09 12:00 AM,2009,2009 - Q3,8,112,39,1,16117.92,19656
8/7/09 12:00 AM,2009,2009 - Q3,8,65,39,1,26381.04,32172
8/7/09 12:00 AM,2009,2009 - Q3,8,108,39,1,23143.68,28224
8/7/09 12:00 AM,2009,2009 - Q3,8,114,38,1,3296.4,4020
8/8/09 12:00 AM,2009,2009 - Q3,2,65,5,1,187780,229000
8/8/09 12:00 AM,2009,2009 - Q3,2,108,7,1,5608.8,6840
8/8/09 12:00 AM,2009,2009 - Q3,3,114,10,1,294120,342000
8/10/09 12:00 AM,2009,2009 - Q3,1,117,3,1,4239.4,5170
8/10/09 12:00 AM,2009,2009 - Q3,2,112,8,1,7675.2,9360
8/10/09 12:00 AM,2009,2009 - Q3,8,114,36,1,191552,233600
8/10/09 12:00 AM,2009,2009 - Q3,8,119,35,1,492000,600000
8/11/09 12:00 AM,2009,2009 - Q3,1,3,2,1,33292,40600
8/11/09 12:00 AM,2009,2009 - Q3,1,3,3,1,1664.6,2030
8/11/09 12:00 AM,2009,2009 - Q3,2,119,8,1,9856.4,12020
8/11/09 12:00 AM,2009,2009 - Q3,8,5,37,2,429811.2,524160
8/12/09 12:00 AM,2009,2009 - Q3,2,12,8,1,6543.6,7980
8/12/09 12:00 AM,2009,2009 - Q3,2,12,7,1,3468.6,4230
8/12/09 12:00 AM,2009,2009 - Q3,3,5,9,1,628488,730800
8/12/09 12:00 AM,2009,2009 - Q3,3,9,9,1,157724,183400
8/12/09 12:00 AM,2009,2009 - Q3,8,12,37,1,78326.4,95520
8/13/09 12:00 AM,2009,2009 - Q3,1,13,2,1,43952,53600
8/13/09 12:00 AM,2009,2009 - Q3,3,12,10,1,75180,89500
8/13/09 12:00 AM,2009,2009 - Q3,8,13,39,1,23143.68,28224
8/13/09 12:00 AM,2009,2009 - Q3,8,15,38,1,1746.6,2130
8/13/09 12:00 AM,2009,2009 - Q3,8,15,36,1,108896,132800
8/14/09 12:00 AM,2009,2009 - Q3,1,15,3,1,1082.4,1320
8/14/09 12:00 AM,2009,2009 - Q3,2,15,8,1,4969.2,6060
8/14/09 12:00 AM,2009,2009 - Q3,2,18,6,1,44690,54500
8/14/09 12:00 AM,2009,2009 - Q3,3,15,12,1,22848,27200
8/14/09 12:00 AM,2009,2009 - Q3,8,18,38,1,2103.3,2565
8/14/09 12:00 AM,2009,2009 - Q3,8,18,37,1,72028.8,87840
8/17/09 12:00 AM,2009,2009 - Q3,1,114,1,1,22304,27200
8/17/09 12:00 AM,2009,2009 - Q3,2,65,8,1,12562.4,15320
8/17/09 12:00 AM,2009,2009 - Q3,3,18,10,1,68880,82000
8/17/09 12:00 AM,2009,2009 - Q3,3,18,12,1,60200,70000
8/17/09 12:00 AM,2009,2009 - Q3,3,19,12,1,3268,3800
8/17/09 12:00 AM,2009,2009 - Q3,3,19,9,1,10836,12600
8/17/09 12:00 AM,2009,2009 - Q3,3,108,11,1,8823.6,10260
8/18/09 12:00 AM,2009,2009 - Q3,1,67,1,1,9102,11100
8/18/09 12:00 AM,2009,2009 - Q3,1,108,3,1,2197.6,2680
8/18/09 12:00 AM,2009,2009 - Q3,2,22,6,1,43460,53000
8/18/09 12:00 AM,2009,2009 - Q3,3,22,10,1,6450,7500
8/18/09 12:00 AM,2009,2009 - Q3,8,24,38,1,1426.8,1740
8/18/09 12:00 AM,2009,2009 - Q3,8,24,37,1,53923.2,65760
8/18/09 12:00 AM,2009,2009 - Q3,8,117,35,2,1312000,1600000
8/19/09 12:00 AM,2009,2009 - Q3,1,24,2,1,17220,21000
8/19/09 12:00 AM,2009,2009 - Q3,1,109,1,1,12710,15500
8/19/09 12:00 AM,2009,2009 - Q3,2,26,8,1,12628,15400
8/19/09 12:00 AM,2009,2009 - Q3,3,24,10,1,110080,128000
8/19/09 12:00 AM,2009,2009 - Q3,3,24,9,1,148694,172900
8/19/09 12:00 AM,2009,2009 - Q3,3,26,12,1,119024,138400
8/19/09 12:00 AM,2009,2009 - Q3,3,68,10,1,104060,121000
8/19/09 12:00 AM,2009,2009 - Q3,8,117,36,1,247312,301600
8/20/09 12:00 AM,2009,2009 - Q3,1,26,1,1,25174,30700
8/20/09 12:00 AM,2009,2009 - Q3,1,68,1,1,8118,9900
8/20/09 12:00 AM,2009,2009 - Q3,1,117,2,1,55432,67600
8/20/09 12:00 AM,2009,2009 - Q3,2,31,7,1,22041.6,26880
8/20/09 12:00 AM,2009,2009 - Q3,2,110,6,1,0,0
8/20/09 12:00 AM,2009,2009 - Q3,3,27,11,1,5972.4,7110
8/20/09 12:00 AM,2009,2009 - Q3,8,27,37,1,207820.8,253440
8/20/09 12:00 AM,2009,2009 - Q3,8,30,36,1,148912,181600
8/21/09 12:00 AM,2009,2009 - Q3,1,31,2,1,87904,107200
8/21/09 12:00 AM,2009,2009 - Q3,1,40,3,1,1197.2,1460
8/21/09 12:00 AM,2009,2009 - Q3,1,119,2,1,44444,54200
8/21/09 12:00 AM,2009,2009 - Q3,2,41,5,2,195160,238000
8/21/09 12:00 AM,2009,2009 - Q3,2,41,7,1,3329.2,4060
8/21/09 12:00 AM,2009,2009 - Q3,2,110,7,1,2689.6,3280
8/21/09 12:00 AM,2009,2009 - Q3,3,40,10,1,136310,158500
8/21/09 12:00 AM,2009,2009 - Q3,8,40,35,1,300120,366000
8/21/09 12:00 AM,2009,2009 - Q3,8,71,35,1,288640,352000
8/22/09 12:00 AM,2009,2009 - Q3,1,119,3,1,2427.2,2960
8/22/09 12:00 AM,2009,2009 - Q3,3,110,12,1,2752,3200
8/22/09 12:00 AM,2009,2009 - Q3,8,72,36,1,182368,222400
8/24/09 12:00 AM,2009,2009 - Q3,3,41,11,1,2293.2,2730
8/24/09 12:00 AM,2009,2009 - Q3,3,41,9,1,107016,127400
8/24/09 12:00 AM,2009,2009 - Q3,8,49,36,1,150880,184000
8/24/09 12:00 AM,2009,2009 - Q3,8,50,37,1,86985.6,106080
8/25/09 12:00 AM,2009,2009 - Q3,1,51,1,1,7872,9600
8/25/09 12:00 AM,2009,2009 - Q3,2,51,7,1,1984.4,2420
8/25/09 12:00 AM,2009,2009 - Q3,8,50,36,1,144976,176800
8/25/09 12:00 AM,2009,2009 - Q3,8,50,39,1,14292.6,17430
8/26/09 12:00 AM,2009,2009 - Q3,1,52,2,1,52152,63600
8/26/09 12:00 AM,2009,2009 - Q3,2,52,6,1,64370,78500
8/26/09 12:00 AM,2009,2009 - Q3,3,52,9,1,13846,16100
8/26/09 12:00 AM,2009,2009 - Q3,8,52,37,1,96432,117600
8/26/09 12:00 AM,2009,2009 - Q3,8,55,37,1,96825.6,118080
8/27/09 12:00 AM,2009,2009 - Q3,2,57,6,1,121770,148500
8/27/09 12:00 AM,2009,2009 - Q3,3,55,10,1,184040,214000
8/27/09 12:00 AM,2009,2009 - Q3,3,57,10,1,187740,223500
8/27/09 12:00 AM,2009,2009 - Q3,8,65,38,1,3997.5,4875
8/27/09 12:00 AM,2009,2009 - Q3,8,65,36,1,242064,295200
8/28/09 12:00 AM,2009,2009 - Q3,3,65,9,1,385280,448000
8/28/09 12:00 AM,2009,2009 - Q3,3,71,12,1,54008,62800
8/28/09 12:00 AM,2009,2009 - Q3,8,65,39,1,25451.16,31038
8/28/09 12:00 AM,2009,2009 - Q3,8,67,38,1,1451.4,1770
8/28/09 12:00 AM,2009,2009 - Q3,8,67,37,1,52742.4,64320
8/28/09 12:00 AM,2009,2009 - Q3,8,71,37,1,62188.8,75840
8/31/09 12:00 AM,2009,2009 - Q3,1,71,2,1,21976,26800
8/31/09 12:00 AM,2009,2009 - Q3,3,74,12,1,65876,76600
8/31/09 12:00 AM,2009,2009 - Q3,8,77,38,1,2300.1,2805
8/31/09 12:00 AM,2009,2009 - Q3,8,77,35,1,337840,412000
9/1/09 12:00 AM,2009,2009 - Q3,2,77,5,1,100860,123000
9/1/09 12:00 AM,2009,2009 - Q3,3,77,11,1,4940.7,5745
9/1/09 12:00 AM,2009,2009 - Q3,8,77,39,1,14223.72,17346
9/1/09 12:00 AM,2009,2009 - Q3,8,78,35,1,195160,238000
9/2/09 12:00 AM,2009,2009 - Q3,1,78,1,1,7954,9700
9/2/09 12:00 AM,2009,2009 - Q3,1,79,3,1,984,1200
9/2/09 12:00 AM,2009,2009 - Q3,1,80,2,1,22960,28000
9/2/09 12:00 AM,2009,2009 - Q3,2,80,5,1,86100,105000
9/2/09 12:00 AM,2009,2009 - Q3,8,85,35,1,280440,342000
9/3/09 12:00 AM,2009,2009 - Q3,3,85,10,1,132440,154000
9/3/09 12:00 AM,2009,2009 - Q3,3,86,10,1,181890,211500
9/3/09 12:00 AM,2009,2009 - Q3,3,86,11,1,5650.2,6570
9/3/09 12:00 AM,2009,2009 - Q3,8,86,38,1,2546.1,3105
9/3/09 12:00 AM,2009,2009 - Q3,8,90,35,2,1202120,1466000
9/4/09 12:00 AM,2009,2009 - Q3,1,91,2,1,57072,69600
9/4/09 12:00 AM,2009,2009 - Q3,2,90,8,1,11808,14400
9/4/09 12:00 AM,2009,2009 - Q3,2,91,7,1,14325.4,17470
9/4/09 12:00 AM,2009,2009 - Q3,2,92,6,1,170150,207500
9/4/09 12:00 AM,2009,2009 - Q3,2,92,8,1,25124.8,30640
9/4/09 12:00 AM,2009,2009 - Q3,8,91,35,1,715040,872000
9/7/09 12:00 AM,2009,2009 - Q3,2,72,6,2,132430,161500
9/7/09 12:00 AM,2009,2009 - Q3,3,92,10,1,285520,332000
9/7/09 12:00 AM,2009,2009 - Q3,3,92,12,1,52248,62200
9/7/09 12:00 AM,2009,2009 - Q3,3,93,12,1,45864,54600
9/7/09 12:00 AM,2009,2009 - Q3,3,93,11,1,3439.8,4095
9/7/09 12:00 AM,2009,2009 - Q3,8,111,35,1,308320,376000
9/8/09 12:00 AM,2009,2009 - Q3,1,96,3,1,1361.2,1660
9/8/09 12:00 AM,2009,2009 - Q3,1,72,1,1,18122,22100
9/8/09 12:00 AM,2009,2009 - Q3,2,96,6,1,47970,58500
9/8/09 12:00 AM,2009,2009 - Q3,2,97,8,1,3903.2,4760
9/8/09 12:00 AM,2009,2009 - Q3,8,97,39,1,8196.72,9996
9/9/09 12:00 AM,2009,2009 - Q3,1,101,2,2,59368,72400
9/9/09 12:00 AM,2009,2009 - Q3,2,100,6,1,53300,65000
9/9/09 12:00 AM,2009,2009 - Q3,3,97,12,1,36808,42800
9/9/09 12:00 AM,2009,2009 - Q3,3,98,9,1,241402,280700
9/9/09 12:00 AM,2009,2009 - Q3,3,100,12,1,67424,78400
9/9/09 12:00 AM,2009,2009 - Q3,8,75,36,1,79376,96800
9/10/09 12:00 AM,2009,2009 - Q3,1,104,2,1,24600,30000
9/10/09 12:00 AM,2009,2009 - Q3,2,110,7,1,2451.8,2990
9/10/09 12:00 AM,2009,2009 - Q3,2,75,8,1,4083.6,4980
9/10/09 12:00 AM,2009,2009 - Q3,3,104,11,1,4515,5250
